,name,group,ID,hem,metric,stream,point,values
21520,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.4,ctrl,R82D,r,uFA,4,4,0.686837
21521,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.4,ctrl,R82D,r,uFA,4,5,0.651013
21522,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.4,ctrl,R82D,r,uFA,4,6,0.651013
21523,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.4,ctrl,R82D,r,uFA,4,7,0.667408
21524,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.4,ctrl,R82D,r,uFA,4,8,0.667408
21525,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.4,ctrl,R82D,r,uFA,4,9,0.671672
21526,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.4,ctrl,R82D,r,uFA,4,10,0.671672
21527,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.5,ctrl,R82D,r,uFA,5,1,0.659197
21528,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.5,ctrl,R82D,r,uFA,5,2,0.659197
21529,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.5,ctrl,R82D,r,uFA,5,3,0.681191
21530,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.5,ctrl,R82D,r,uFA,5,4,0.660599
21531,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.5,ctrl,R82D,r,uFA,5,5,0.671508
21532,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.5,ctrl,R82D,r,uFA,5,6,0.671508
21533,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.5,ctrl,R82D,r,uFA,5,7,0.678022
21534,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.5,ctrl,R82D,r,uFA,5,8,0.678022
21535,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.5,ctrl,R82D,r,uFA,5,9,0.694107
21536,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.5,ctrl,R82D,r,uFA,5,10,0.671672
21537,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.6,ctrl,R82D,r,uFA,6,1,0.682076
21538,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.6,ctrl,R82D,r,uFA,6,2,0.690211
21539,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.6,ctrl,R82D,r,uFA,6,3,0.704185
21540,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.6,ctrl,R82D,r,uFA,6,4,0.681191
21541,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.6,ctrl,R82D,r,uFA,6,5,0.673107
21542,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.6,ctrl,R82D,r,uFA,6,6,0.673107
21543,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.6,ctrl,R82D,r,uFA,6,7,0.698891
21544,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.6,ctrl,R82D,r,uFA,6,8,0.698891
21545,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.6,ctrl,R82D,r,uFA,6,9,0.678022
21546,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.6,ctrl,R82D,r,uFA,6,10,0.694107
21547,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.7,ctrl,R82D,r,uFA,7,1,0.635229
21548,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.7,ctrl,R82D,r,uFA,7,2,0.682076
21549,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.7,ctrl,R82D,r,uFA,7,3,0.722566
21550,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.7,ctrl,R82D,r,uFA,7,4,0.704185
21551,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.7,ctrl,R82D,r,uFA,7,5,0.683171
21552,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.7,ctrl,R82D,r,uFA,7,6,0.673107
21553,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.7,ctrl,R82D,r,uFA,7,7,0.696864
21554,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.7,ctrl,R82D,r,uFA,7,8,0.696864
21555,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.7,ctrl,R82D,r,uFA,7,9,0.698891
21556,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.7,ctrl,R82D,r,uFA,7,10,0.724656
21557,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.8,ctrl,R82D,r,uFA,8,1,0.439454
21558,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.8,ctrl,R82D,r,uFA,8,2,0.635229
21559,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.8,ctrl,R82D,r,uFA,8,3,0.707878
21560,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.8,ctrl,R82D,r,uFA,8,4,0.722566
21561,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.8,ctrl,R82D,r,uFA,8,5,0.688208
21562,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.8,ctrl,R82D,r,uFA,8,6,0.683171
21563,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.8,ctrl,R82D,r,uFA,8,7,0.707198
21564,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.8,ctrl,R82D,r,uFA,8,8,0.696864
21565,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.8,ctrl,R82D,r,uFA,8,9,0.714345
21566,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.8,ctrl,R82D,r,uFA,8,10,0.724656
21567,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.9,ctrl,R82D,r,uFA,9,1,0.343734
21568,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.9,ctrl,R82D,r,uFA,9,2,0.641294
21569,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.9,ctrl,R82D,r,uFA,9,3,0.641294
21570,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.9,ctrl,R82D,r,uFA,9,4,0.678101
21571,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.9,ctrl,R82D,r,uFA,9,5,0.688208
21572,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.9,ctrl,R82D,r,uFA,9,6,0.715439
21573,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.9,ctrl,R82D,r,uFA,9,7,0.707198
21574,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.9,ctrl,R82D,r,uFA,9,8,0.714345
21575,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.9,ctrl,R82D,r,uFA,9,9,0.714345
21576,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.9,ctrl,R82D,r,uFA,9,10,0.746002
21577,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.10,ctrl,R82D,r,uFA,10,1,0.324195
21578,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.10,ctrl,R82D,r,uFA,10,2,0.411116
21579,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.10,ctrl,R82D,r,uFA,10,3,0.674524
21580,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.10,ctrl,R82D,r,uFA,10,4,0.674524
21581,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.10,ctrl,R82D,r,uFA,10,5,0.715608
21582,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.10,ctrl,R82D,r,uFA,10,6,0.715439
21583,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.10,ctrl,R82D,r,uFA,10,7,0.710026
21584,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.10,ctrl,R82D,r,uFA,10,8,0.742142
21585,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.10,ctrl,R82D,r,uFA,10,9,0.738948
21586,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.10,ctrl,R82D,r,uFA,10,10,0.799215
21587,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.11,ctrl,R82D,r,uFA,11,1,0.420895
21588,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.11,ctrl,R82D,r,uFA,11,2,0.31746
21589,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.11,ctrl,R82D,r,uFA,11,3,0.684317
21590,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.11,ctrl,R82D,r,uFA,11,4,0.737804
21591,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.11,ctrl,R82D,r,uFA,11,5,0.725416
21592,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.11,ctrl,R82D,r,uFA,11,6,0.729356
21593,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.11,ctrl,R82D,r,uFA,11,7,0.755115
21594,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.11,ctrl,R82D,r,uFA,11,8,0.742142
21595,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.11,ctrl,R82D,r,uFA,11,9,0.774175
21596,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.11,ctrl,R82D,r,uFA,11,10,0.799215
21597,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.12,ctrl,R82D,r,uFA,12,1,0.400516
21598,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.12,ctrl,R82D,r,uFA,12,2,0.392954
21599,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.12,ctrl,R82D,r,uFA,12,3,0.69963
21600,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.12,ctrl,R82D,r,uFA,12,4,0.748687
21601,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.12,ctrl,R82D,r,uFA,12,5,0.730482
21602,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.12,ctrl,R82D,r,uFA,12,6,0.730482
21603,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.12,ctrl,R82D,r,uFA,12,7,0.751709
21604,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.12,ctrl,R82D,r,uFA,12,8,0.753112
21605,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.12,ctrl,R82D,r,uFA,12,9,0.775629
21606,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.12,ctrl,R82D,r,uFA,12,10,0.811913
21607,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.13,ctrl,R82D,r,uFA,13,1,0.454154
21608,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.13,ctrl,R82D,r,uFA,13,2,0.480428
21609,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.13,ctrl,R82D,r,uFA,13,3,0.738948
21610,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.13,ctrl,R82D,r,uFA,13,4,0.743537
21611,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.13,ctrl,R82D,r,uFA,13,5,0.739815
21612,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.13,ctrl,R82D,r,uFA,13,6,0.739815
21613,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.13,ctrl,R82D,r,uFA,13,7,0.751709
21614,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.13,ctrl,R82D,r,uFA,13,8,0.736737
21615,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.13,ctrl,R82D,r,uFA,13,9,0.775629
21616,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.13,ctrl,R82D,r,uFA,13,10,0.780325
21617,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.14,ctrl,R82D,r,uFA,14,1,0.422601
21618,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.14,ctrl,R82D,r,uFA,14,2,0.574952
21619,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.14,ctrl,R82D,r,uFA,14,3,0.771761
21620,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.14,ctrl,R82D,r,uFA,14,4,0.746622
21621,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.14,ctrl,R82D,r,uFA,14,5,0.739815
21622,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.14,ctrl,R82D,r,uFA,14,6,0.734351
21623,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.14,ctrl,R82D,r,uFA,14,7,0.719163
21624,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.14,ctrl,R82D,r,uFA,14,8,0.725287
21625,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.14,ctrl,R82D,r,uFA,14,9,0.734856
21626,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.14,ctrl,R82D,r,uFA,14,10,0.780325
21627,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.15,ctrl,R82D,r,uFA,15,1,0.501029
21628,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.15,ctrl,R82D,r,uFA,15,2,0.633882
21629,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.15,ctrl,R82D,r,uFA,15,3,0.752245
21630,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.15,ctrl,R82D,r,uFA,15,4,0.727191
21631,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.15,ctrl,R82D,r,uFA,15,5,0.734351
21632,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.15,ctrl,R82D,r,uFA,15,6,0.737405
21633,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.15,ctrl,R82D,r,uFA,15,7,0.714515
21634,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.15,ctrl,R82D,r,uFA,15,8,0.725287
21635,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.15,ctrl,R82D,r,uFA,15,9,0.726116
21636,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.15,ctrl,R82D,r,uFA,15,10,0.760643
21637,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.16,ctrl,R82D,r,uFA,16,1,0.565518
21638,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.16,ctrl,R82D,r,uFA,16,2,0.743438
21639,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.16,ctrl,R82D,r,uFA,16,3,0.750649
21640,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.16,ctrl,R82D,r,uFA,16,4,0.735475
21641,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.16,ctrl,R82D,r,uFA,16,5,0.737405
21642,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.16,ctrl,R82D,r,uFA,16,6,0.733482
21643,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.16,ctrl,R82D,r,uFA,16,7,0.73032
21644,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.16,ctrl,R82D,r,uFA,16,8,0.73228
21645,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.16,ctrl,R82D,r,uFA,16,9,0.726116
21646,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.16,ctrl,R82D,r,uFA,16,10,0.749183
21647,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.17,ctrl,R82D,r,uFA,17,1,0.560738
21648,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.17,ctrl,R82D,r,uFA,17,2,0.727265
21649,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.17,ctrl,R82D,r,uFA,17,3,0.769876
21650,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.17,ctrl,R82D,r,uFA,17,4,0.750728
21651,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.17,ctrl,R82D,r,uFA,17,5,0.733482
21652,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.17,ctrl,R82D,r,uFA,17,6,0.730276
21653,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.17,ctrl,R82D,r,uFA,17,7,0.736647
21654,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.17,ctrl,R82D,r,uFA,17,8,0.726264
21655,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.17,ctrl,R82D,r,uFA,17,9,0.749183
21656,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.17,ctrl,R82D,r,uFA,17,10,0.764189
21657,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.18,ctrl,R82D,r,uFA,18,1,0.524154
21658,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.18,ctrl,R82D,r,uFA,18,2,0.692277
21659,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.18,ctrl,R82D,r,uFA,18,3,0.755074
21660,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.18,ctrl,R82D,r,uFA,18,4,0.752719
21661,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.18,ctrl,R82D,r,uFA,18,5,0.727155
21662,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.18,ctrl,R82D,r,uFA,18,6,0.730276
21663,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.18,ctrl,R82D,r,uFA,18,7,0.71729
21664,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.18,ctrl,R82D,r,uFA,18,8,0.701762
21665,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.18,ctrl,R82D,r,uFA,18,9,0.745651
21666,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.18,ctrl,R82D,r,uFA,18,10,0.764189
21667,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.19,ctrl,R82D,r,uFA,19,1,0.573033
21668,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.19,ctrl,R82D,r,uFA,19,2,0.680982
21669,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.19,ctrl,R82D,r,uFA,19,3,0.742024
21670,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.19,ctrl,R82D,r,uFA,19,4,0.753218
21671,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.19,ctrl,R82D,r,uFA,19,5,0.729361
21672,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.19,ctrl,R82D,r,uFA,19,6,0.714807
21673,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.19,ctrl,R82D,r,uFA,19,7,0.71729
21674,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.19,ctrl,R82D,r,uFA,19,8,0.715358
21675,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.19,ctrl,R82D,r,uFA,19,9,0.740826
21676,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.19,ctrl,R82D,r,uFA,19,10,0.769945
21677,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.20,ctrl,R82D,r,uFA,20,1,0.545831
21678,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.20,ctrl,R82D,r,uFA,20,2,0.675363
21679,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.20,ctrl,R82D,r,uFA,20,3,0.750743
21680,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.20,ctrl,R82D,r,uFA,20,4,0.744106
21681,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.20,ctrl,R82D,r,uFA,20,5,0.718631
21682,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.20,ctrl,R82D,r,uFA,20,6,0.716786
21683,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.20,ctrl,R82D,r,uFA,20,7,0.725861
21684,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.20,ctrl,R82D,r,uFA,20,8,0.715358
21685,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.20,ctrl,R82D,r,uFA,20,9,0.740826
21686,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.20,ctrl,R82D,r,uFA,20,10,0.765194
21687,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.21,ctrl,R82D,r,uFA,21,1,0.564044
21688,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.21,ctrl,R82D,r,uFA,21,2,0.655135
21689,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.21,ctrl,R82D,r,uFA,21,3,0.737335
21690,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.21,ctrl,R82D,r,uFA,21,4,0.754188
21691,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.21,ctrl,R82D,r,uFA,21,5,0.745148
21692,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.21,ctrl,R82D,r,uFA,21,6,0.724947
21693,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.21,ctrl,R82D,r,uFA,21,7,0.719917
21694,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.21,ctrl,R82D,r,uFA,21,8,0.709935
21695,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.21,ctrl,R82D,r,uFA,21,9,0.736287
21696,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.21,ctrl,R82D,r,uFA,21,10,0.765194
21697,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.22,ctrl,R82D,r,uFA,22,1,0.615686
21698,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.22,ctrl,R82D,r,uFA,22,2,0.625226
21699,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.22,ctrl,R82D,r,uFA,22,3,0.726801
21700,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.22,ctrl,R82D,r,uFA,22,4,0.751434
21701,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.22,ctrl,R82D,r,uFA,22,5,0.745544
21702,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.22,ctrl,R82D,r,uFA,22,6,0.708442
21703,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.22,ctrl,R82D,r,uFA,22,7,0.712587
21704,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.22,ctrl,R82D,r,uFA,22,8,0.730237
21705,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.22,ctrl,R82D,r,uFA,22,9,0.736804
21706,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.22,ctrl,R82D,r,uFA,22,10,0.772839
21707,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.23,ctrl,R82D,r,uFA,23,1,0.593207
21708,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.23,ctrl,R82D,r,uFA,23,2,0.633044
21709,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.23,ctrl,R82D,r,uFA,23,3,0.728654
21710,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.23,ctrl,R82D,r,uFA,23,4,0.744565
21711,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.23,ctrl,R82D,r,uFA,23,5,0.715325
21712,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.23,ctrl,R82D,r,uFA,23,6,0.71083
21713,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.23,ctrl,R82D,r,uFA,23,7,0.706873
21714,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.23,ctrl,R82D,r,uFA,23,8,0.697572
21715,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.23,ctrl,R82D,r,uFA,23,9,0.733833
21716,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.23,ctrl,R82D,r,uFA,23,10,0.772289
21717,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.24,ctrl,R82D,r,uFA,24,1,0.592971
21718,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.24,ctrl,R82D,r,uFA,24,2,0.642783
21719,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.24,ctrl,R82D,r,uFA,24,3,0.721455
21720,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.24,ctrl,R82D,r,uFA,24,4,0.75879
21721,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.24,ctrl,R82D,r,uFA,24,5,0.728113
21722,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.24,ctrl,R82D,r,uFA,24,6,0.708673
21723,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.24,ctrl,R82D,r,uFA,24,7,0.691488
21724,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.24,ctrl,R82D,r,uFA,24,8,0.708656
21725,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.24,ctrl,R82D,r,uFA,24,9,0.739844
21726,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.24,ctrl,R82D,r,uFA,24,10,0.759762
21727,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.25,ctrl,R82D,r,uFA,25,1,0.58909
21728,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.25,ctrl,R82D,r,uFA,25,2,0.64084
21729,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.25,ctrl,R82D,r,uFA,25,3,0.698933
21730,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.25,ctrl,R82D,r,uFA,25,4,0.714487
21731,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.25,ctrl,R82D,r,uFA,25,5,0.722485
21732,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.25,ctrl,R82D,r,uFA,25,6,0.727473
21733,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.25,ctrl,R82D,r,uFA,25,7,0.698787
21734,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.25,ctrl,R82D,r,uFA,25,8,0.718653
21735,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.25,ctrl,R82D,r,uFA,25,9,0.727907
21736,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.25,ctrl,R82D,r,uFA,25,10,0.733686
21737,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.26,ctrl,R82D,r,uFA,26,1,0.62135
21738,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.26,ctrl,R82D,r,uFA,26,2,0.668964
21739,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.26,ctrl,R82D,r,uFA,26,3,0.737844
21740,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.26,ctrl,R82D,r,uFA,26,4,0.722601
21741,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.26,ctrl,R82D,r,uFA,26,5,0.739451
21742,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.26,ctrl,R82D,r,uFA,26,6,0.732564
21743,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.26,ctrl,R82D,r,uFA,26,7,0.697865
21744,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.26,ctrl,R82D,r,uFA,26,8,0.708638
21745,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.26,ctrl,R82D,r,uFA,26,9,0.711684
21746,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.26,ctrl,R82D,r,uFA,26,10,0.727391
21747,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.27,ctrl,R82D,r,uFA,27,1,0.676548
21748,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.27,ctrl,R82D,r,uFA,27,2,0.695223
21749,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.27,ctrl,R82D,r,uFA,27,3,0.719264
21750,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.27,ctrl,R82D,r,uFA,27,4,0.708575
21751,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.27,ctrl,R82D,r,uFA,27,5,0.718334
21752,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.27,ctrl,R82D,r,uFA,27,6,0.701317
21753,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.27,ctrl,R82D,r,uFA,27,7,0.697004
21754,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.27,ctrl,R82D,r,uFA,27,8,0.707683
21755,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.27,ctrl,R82D,r,uFA,27,9,0.698853
21756,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.27,ctrl,R82D,r,uFA,27,10,0.727391
21757,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.28,ctrl,R82D,r,uFA,28,1,0.652042
21758,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.28,ctrl,R82D,r,uFA,28,2,0.71497
21759,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.28,ctrl,R82D,r,uFA,28,3,0.731102
21760,ctrl_R82D_vn_r_dtd_covariance_uFA.txt.28,ctrl,R82D,r,uFA,28,4,0.699551
